# 2022-02-17, 15:09:18.743197
# fs = 10000 Hz, N = 1024
# NI 9201, 17.0.0
t,ai0
0.000000000,-5.174260656
0.000100000,-5.246184298
0.000200000,-3.658726771
0.000300000,-4.717031789
0.000400000,-5.487642239
0.000500000,-3.833398473
0.000600000,-4.244390713
0.000700000,-5.564703284
0.000800000,-4.146780056
0.000900000,-3.833398473
0.001000000,-5.461955224
0.001100000,-4.526947878
0.001200000,-3.550841308
0.001300000,-5.153711044
0.001400000,-4.907115700
0.001500000,-3.458368054
0.001600000,-4.727306595
0.001700000,-5.215359880
0.001800000,-3.545703905
0.001900000,-4.249528116
0.002000000,-5.354069761
0.002100000,-3.797436652
0.002200000,-3.797436652
0.002300000,-5.307833134
0.002400000,-4.157054862
0.002500000,-3.442955845
0.002600000,-5.086924805
0.002700000,-4.547497490
0.002800000,-3.252871934
0.002900000,-4.691344774
0.003000000,-4.876291282
0.003100000,-3.263146740
0.003200000,-4.223841101
0.003300000,-5.081787402
0.003400000,-3.437818442
0.003500000,-3.740925219
0.003600000,-5.117749223
0.003700000,-3.751200025
0.003800000,-3.335070382
0.003900000,-4.958489730
0.004000000,-4.126230444
0.004100000,-3.067925426
0.004200000,-4.634833341
0.004300000,-4.490986057
0.004400000,-2.970314769
0.004500000,-4.182741877
0.004600000,-4.747856207
0.004700000,-3.073062829
0.004800000,-3.674138980
0.004900000,-4.855741670
0.005000000,-3.329932979
0.005100000,-3.222047516
0.005200000,-4.778680625
0.005300000,-3.684413786
0.005400000,-2.882978918
0.005500000,-4.511535669
0.005600000,-4.054306802
0.005700000,-2.708307216
0.005800000,-4.095406026
0.005900000,-4.362550982
0.006000000,-2.708307216
0.006100000,-3.591940532
0.006200000,-4.537222684
0.006300000,-2.903528530
0.006400000,-3.109024650
0.006500000,-4.526947878
0.006600000,-3.216910113
0.006700000,-2.692895007
0.006800000,-4.331726564
0.006900000,-3.586803129
0.007000000,-2.441162260
0.007100000,-3.951558742
0.007200000,-3.925871727
0.007300000,-2.374376021
0.007400000,-3.494329875
0.007500000,-4.157054862
0.007600000,-2.487398887
0.007700000,-2.990864381
0.007800000,-4.228978504
0.007900000,-2.744269037
0.008000000,-2.528498111
0.008100000,-4.105680832
0.008200000,-3.088475038
0.008300000,-2.194566916
0.008400000,-3.797436652
0.008500000,-3.448093248
0.008600000,-2.030170020
0.008700000,-3.360757397
0.008800000,-3.730650413
0.008900000,-2.066131841
0.009000000,-2.847017097
0.009100000,-3.864222891
0.009200000,-2.251078349
0.009300000,-2.343551603
0.009400000,-3.823123667
0.009500000,-2.574734738
0.009600000,-1.953108975
0.009700000,-3.581665726
0.009800000,-2.934352948
0.009900000,-1.706513631
0.010000000,-3.180948292
0.010100000,-3.247734531
0.010200000,-1.650002198
0.010300000,-2.698032410
0.010400000,-3.453230651
0.010500000,-1.783574676
0.010600000,-2.174017304
0.010700000,-3.484055069
0.010800000,-2.045582229
0.010900000,-1.727063243
0.011000000,-3.324795576
0.011100000,-2.405200439
0.011200000,-1.408544257
0.011300000,-2.985726978
0.011400000,-2.739131634
0.011500000,-1.269834376
0.011600000,-2.528498111
0.011700000,-2.996001784
0.011800000,-1.310933600
0.011900000,-2.004483005
0.012000000,-3.098749844
0.012100000,-1.521567123
0.012200000,-1.506154914
0.012300000,-3.011413993
0.012400000,-1.845223512
0.012500000,-1.120849689
0.012600000,-2.744269037
0.012700000,-2.189429513
0.012800000,-0.894803957
0.012900000,-2.323001991
0.013000000,-2.487398887
0.013100000,-0.853704733
0.013200000,-1.819536497
0.013300000,-2.651795783
0.013400000,-0.997552017
0.013500000,-1.290383988
0.013600000,-2.651795783
0.013700000,-1.280109182
0.013800000,-0.848567330
0.013900000,-2.461711872
0.014000000,-1.614040377
0.014100000,-0.545460553
0.014200000,-2.096956259
0.014300000,-1.942834169
0.014400000,-0.422162881
0.014500000,-1.608902974
0.014600000,-2.168879901
0.014700000,-0.483811717
0.014800000,-1.100300077
0.014900000,-2.251078349
0.015000000,-0.714994852
0.015100000,-0.596834583
0.015200000,-2.138055483
0.015300000,-1.043788644
0.015400000,-0.221804164
0.015500000,-1.829811303
0.015600000,-1.382857242
0.015700000,-0.016308044
0.015800000,-1.393132048
0.015900000,-1.655139601
0.016000000,0.004241568
0.016100000,-0.874254345
0.016200000,-1.804124288
0.016300000,-0.160155328
0.016400000,-0.355376642
0.016500000,-1.763025064
0.016600000,-0.442712493
0.016700000,0.076165210
0.016800000,-1.542116735
