# 2022-02-17, 14:48:46.945582
# fs = 10000 Hz, N = 1000
# NI 9201, 17.0.0
t,ai0
0.000000000,9.713933238
0.000100000,9.590635566
0.000200000,9.451925685
0.000300000,9.302940998
0.000400000,9.123131893
0.000500000,8.938185385
0.000600000,8.732689265
0.000700000,8.511780936
0.000800000,8.285735204
0.000900000,8.034002457
0.001000000,7.777132307
0.001100000,7.509987351
0.001200000,7.237704992
0.001300000,6.944873021
0.001400000,6.652041050
0.001500000,6.348934273
0.001600000,6.040690093
0.001700000,5.732445913
0.001800000,5.424201733
0.001900000,5.100545344
0.002000000,4.792301164
0.002100000,4.484056984
0.002200000,4.165537998
0.002300000,3.867568624
0.002400000,3.559324444
0.002500000,3.256217667
0.002600000,2.968523099
0.002700000,2.685965934
0.002800000,2.413683575
0.002900000,2.151676022
0.003000000,1.899943275
0.003100000,1.658485334
0.003200000,1.432439602
0.003300000,1.216668676
0.003400000,1.021447362
0.003500000,0.846775660
0.003600000,0.677241361
0.003700000,0.533394077
0.003800000,0.404959002
0.003900000,0.291936136
0.004000000,0.199462882
0.004100000,0.117264434
0.004200000,0.065890404
0.004300000,0.035065986
0.004400000,0.019653777
0.004500000,0.024791180
0.004600000,0.045340792
0.004700000,0.096714822
0.004800000,0.163501061
0.004900000,0.240562106
0.005000000,0.348447569
0.005100000,0.461470435
0.005200000,0.600180316
0.005300000,0.754302406
0.005400000,0.928974108
0.005500000,1.124195422
0.005600000,1.324554139
0.005700000,1.550599871
0.005800000,1.781783006
0.005900000,2.033515753
0.006000000,2.285248500
0.006100000,2.547256053
0.006200000,2.829813218
0.006300000,3.107232980
0.006400000,3.405202354
0.006500000,3.713446534
0.006600000,4.016553311
0.006700000,4.329934894
0.006800000,4.638179074
0.006900000,4.956698060
0.007000000,5.264942240
0.007100000,5.578323823
0.007200000,5.896842809
0.007300000,6.205086989
0.007400000,6.508193766
0.007500000,6.801025737
0.007600000,7.088720305
0.007700000,7.381552276
0.007800000,7.653834635
0.007900000,7.915842188
0.008000000,8.162437532
0.008100000,8.403895473
0.008200000,8.635078608
0.008300000,8.840574728
0.008400000,9.040933445
0.008500000,9.210467744
0.008600000,9.380002043
0.008700000,9.534124133
0.008800000,9.657421805
0.008900000,9.765307268
0.009000000,9.868055328
0.009100000,9.934841567
0.009200000,9.991353000
0.009300000,10.017040015
0.009400000,10.032452224
0.009500000,10.032452224
0.009600000,10.006765209
0.009700000,9.960528582
0.009800000,9.898879746
0.009900000,9.821818701
0.010000000,9.713933238
0.010100000,9.590635566
0.010200000,9.457063088
0.010300000,9.292666192
0.010400000,9.133406699
0.010500000,8.933047982
0.010600000,8.737826668
0.010700000,8.511780936
0.010800000,8.285735204
0.010900000,8.028865054
0.011000000,7.777132307
0.011100000,7.504849948
0.011200000,7.232567589
0.011300000,6.944873021
0.011400000,6.646903647
0.011500000,6.348934273
0.011600000,6.045827496
0.011700000,5.737583316
0.011800000,5.424201733
0.011900000,5.110820150
0.012000000,4.792301164
0.012100000,4.468644775
0.012200000,4.170675401
0.012300000,3.862431221
0.012400000,3.559324444
0.012500000,3.261355070
0.012600000,2.968523099
0.012700000,2.680828531
0.012800000,2.408546172
0.012900000,2.146538619
0.013000000,1.899943275
0.013100000,1.653347931
0.013200000,1.437577005
0.013300000,1.221806079
0.013400000,1.016309959
0.013500000,0.846775660
0.013600000,0.672103958
0.013700000,0.533394077
0.013800000,0.394684196
0.013900000,0.291936136
0.014000000,0.194325479
0.014100000,0.122401837
0.014200000,0.065890404
0.014300000,0.035065986
0.014400000,0.019653777
0.014500000,0.019653777
0.014600000,0.055615598
0.014700000,0.096714822
0.014800000,0.153226255
0.014900000,0.240562106
0.015000000,0.348447569
0.015100000,0.471745241
0.015200000,0.605317719
0.015300000,0.759439809
0.015400000,0.939248914
0.015500000,1.119058019
0.015600000,1.334828945
0.015700000,1.550599871
0.015800000,1.781783006
0.015900000,2.023240947
0.016000000,2.280111097
0.016100000,2.557530859
0.016200000,2.829813218
0.016300000,3.117507786
0.016400000,3.410339757
0.016500000,3.713446534
0.016600000,4.016553311
0.016700000,4.329934894
0.016800000,4.638179074
0.016900000,4.956698060
0.017000000,5.264942240
0.017100000,5.583461226
0.017200000,5.891705406
0.017300000,6.205086989
0.017400000,6.503056363
0.017500000,6.806163140
0.017600000,7.088720305
0.017700000,7.376414873
0.017800000,7.648697232
0.017900000,7.910704785
0.018000000,8.162437532
0.018100000,8.403895473
0.018200000,8.624803802
0.018300000,8.845712131
0.018400000,9.040933445
0.018500000,9.210467744
0.018600000,9.374864640
0.018700000,9.523849327
0.018800000,9.657421805
0.018900000,9.765307268
0.019000000,9.862917925
0.019100000,9.934841567
0.019200000,9.991353000
0.019300000,10.017040015
0.019400000,10.032452224
0.019500000,10.032452224
0.019600000,10.001627806
0.019700000,9.960528582
0.019800000,9.898879746
0.019900000,9.811543895
0.020000000,9.713933238
0.020100000,9.590635566
0.020200000,9.451925685
0.020300000,9.297803595
0.020400000,9.128269296
0.020500000,8.938185385
0.020600000,8.732689265
0.020700000,8.511780936
0.020800000,8.275460398
0.020900000,8.034002457
0.021000000,7.777132307
0.021100000,7.509987351
0.021200000,7.227430186
0.021300000,6.950010424
0.021400000,6.646903647
0.021500000,6.343796870
0.021600000,6.045827496
0.021700000,5.732445913
0.021800000,5.424201733
0.021900000,5.105682747
0.022000000,4.792301164
0.022100000,4.468644775
0.022200000,4.160400595
0.022300000,3.862431221
0.022400000,3.554187041
0.022500000,3.256217667
0.022600000,2.968523099
0.022700000,2.680828531
0.022800000,2.408546172
0.022900000,2.146538619
0.023000000,1.894805872
0.023100000,1.658485334
0.023200000,1.437577005
0.023300000,1.216668676
0.023400000,1.021447362
0.023500000,0.841638257
0.023600000,0.677241361
0.023700000,0.523119271
0.023800000,0.394684196
0.023900000,0.291936136
0.024000000,0.199462882
0.024100000,0.122401837
0.024200000,0.071027807
0.024300000,0.035065986
0.024400000,0.019653777
0.024500000,0.019653777
0.024600000,0.055615598
0.024700000,0.096714822
0.024800000,0.163501061
0.024900000,0.240562106
0.025000000,0.343310166
0.025100000,0.461470435
0.025200000,0.605317719
0.025300000,0.754302406
0.025400000,0.939248914
0.025500000,1.119058019
0.025600000,1.324554139
0.025700000,1.540325065
0.025800000,1.776645603
0.025900000,2.023240947
0.026000000,2.280111097
0.026100000,2.552393456
0.026200000,2.829813218
0.026300000,3.112370383
0.026400000,3.415477160
0.026500000,3.718583937
0.026600000,4.011415908
0.026700000,4.329934894
0.026800000,4.638179074
0.026900000,4.956698060
0.027000000,5.264942240
0.027100000,5.583461226
0.027200000,5.896842809
0.027300000,6.199949586
0.027400000,6.503056363
0.027500000,6.806163140
0.027600000,7.083582902
0.027700000,7.386689679
0.027800000,7.648697232
0.027900000,7.910704785
0.028000000,8.167574935
0.028100000,8.403895473
0.028200000,8.624803802
0.028300000,8.835437325
0.028400000,9.035796042
0.028500000,9.210467744
0.028600000,9.380002043
0.028700000,9.528986730
0.028800000,9.662559208
0.028900000,9.775582074
0.029000000,9.857780522
0.029100000,9.934841567
0.029200000,9.981078194
0.029300000,10.017040015
0.029400000,10.037589627
0.029500000,10.032452224
0.029600000,10.006765209
0.029700000,9.965665985
0.029800000,9.898879746
0.029900000,9.816681298
0.030000000,9.708795835
0.030100000,9.585498163
0.030200000,9.446788282
0.030300000,9.297803595
0.030400000,9.123131893
0.030500000,8.938185385
0.030600000,8.732689265
0.030700000,8.511780936
0.030800000,8.280597801
0.030900000,8.034002457
0.031000000,7.777132307
0.031100000,7.504849948
0.031200000,7.232567589
0.031300000,6.944873021
0.031400000,6.652041050
0.031500000,6.343796870
0.031600000,6.040690093
0.031700000,5.732445913
0.031800000,5.419064330
0.031900000,5.100545344
0.032000000,4.787163761
0.032100000,4.473782178
0.032200000,4.170675401
0.032300000,3.852156415
0.032400000,3.554187041
0.032500000,3.261355070
0.032600000,2.968523099
0.032700000,2.685965934
0.032800000,2.413683575
0.032900000,2.146538619
0.033000000,1.899943275
0.033100000,1.658485334
0.033200000,1.432439602
0.033300000,1.221806079
0.033400000,1.026584765
0.033500000,0.836500854
0.033600000,0.682378764
0.033700000,0.538531480
0.033800000,0.404959002
0.033900000,0.286798733
0.034000000,0.199462882
0.034100000,0.122401837
0.034200000,0.071027807
0.034300000,0.029928583
0.034400000,0.024791180
0.034500000,0.029928583
0.034600000,0.050478195
0.034700000,0.096714822
0.034800000,0.173775867
0.034900000,0.240562106
0.035000000,0.343310166
0.035100000,0.471745241
0.035200000,0.605317719
0.035300000,0.759439809
0.035400000,0.934111511
0.035500000,1.124195422
0.035600000,1.324554139
0.035700000,1.545462468
0.035800000,1.781783006
0.035900000,2.028378350
0.036000000,2.280111097
0.036100000,2.547256053
0.036200000,2.829813218
0.036300000,3.122645189
0.036400000,3.415477160
0.036500000,3.708309131
0.036600000,4.021690714
0.036700000,4.329934894
0.036800000,4.643316477
0.036900000,4.956698060
0.037000000,5.264942240
0.037100000,5.588598629
0.037200000,5.896842809
0.037300000,6.205086989
0.037400000,6.503056363
0.037500000,6.806163140
0.037600000,7.093857708
0.037700000,7.381552276
0.037800000,7.653834635
0.037900000,7.910704785
0.038000000,8.162437532
0.038100000,8.398758070
0.038200000,8.629941205
0.038300000,8.835437325
0.038400000,9.035796042
0.038500000,9.210467744
0.038600000,9.380002043
0.038700000,9.534124133
0.038800000,9.652284402
0.038900000,9.770444671
0.039000000,9.862917925
0.039100000,9.929704164
0.039200000,9.986215597
0.039300000,10.027314821
0.039400000,10.032452224
0.039500000,10.027314821
0.039600000,10.001627806
0.039700000,9.955391179
0.039800000,9.898879746
0.039900000,9.816681298
0.040000000,9.713933238
0.040100000,9.590635566
0.040200000,9.457063088
0.040300000,9.292666192
0.040400000,9.123131893
0.040500000,8.943322788
0.040600000,8.727551862
0.040700000,8.516918339
0.040800000,8.270322995
0.040900000,8.034002457
0.041000000,7.777132307
0.041100000,7.509987351
0.041200000,7.232567589
0.041300000,6.944873021
0.041400000,6.646903647
0.041500000,6.354071676
0.041600000,6.045827496
0.041700000,5.737583316
0.041800000,5.419064330
0.041900000,5.110820150
0.042000000,4.792301164
0.042100000,4.468644775
0.042200000,4.165537998
0.042300000,3.857293818
0.042400000,3.559324444
0.042500000,3.256217667
0.042600000,2.968523099
0.042700000,2.685965934
0.042800000,2.403408769
0.042900000,2.151676022
0.043000000,1.894805872
0.043100000,1.653347931
0.043200000,1.432439602
0.043300000,1.221806079
0.043400000,1.016309959
0.043500000,0.841638257
0.043600000,0.677241361
0.043700000,0.533394077
0.043800000,0.394684196
0.043900000,0.286798733
0.044000000,0.194325479
0.044100000,0.122401837
0.044200000,0.065890404
0.044300000,0.035065986
0.044400000,0.019653777
0.044500000,0.029928583
0.044600000,0.055615598
0.044700000,0.096714822
0.044800000,0.163501061
0.044900000,0.240562106
0.045000000,0.338172763
0.045100000,0.461470435
0.045200000,0.600180316
0.045300000,0.759439809
0.045400000,0.939248914
0.045500000,1.119058019
0.045600000,1.324554139
0.045700000,1.550599871
0.045800000,1.781783006
0.045900000,2.023240947
0.046000000,2.280111097
0.046100000,2.557530859
0.046200000,2.824675815
0.046300000,3.117507786
0.046400000,3.415477160
0.046500000,3.708309131
0.046600000,4.026828117
0.046700000,4.324797491
0.046800000,4.638179074
0.046900000,4.956698060
0.047000000,5.270079643
0.047100000,5.583461226
0.047200000,5.891705406
0.047300000,6.205086989
0.047400000,6.503056363
0.047500000,6.811300543
0.047600000,7.093857708
0.047700000,7.381552276
0.047800000,7.653834635
0.047900000,7.910704785
0.048000000,8.162437532
0.048100000,8.398758070
0.048200000,8.624803802
0.048300000,8.840574728
0.048400000,9.030658639
0.048500000,9.215605147
0.048600000,9.380002043
0.048700000,9.523849327
0.048800000,9.652284402
0.048900000,9.765307268
0.049000000,9.862917925
0.049100000,9.934841567
0.049200000,9.986215597
0.049300000,10.027314821
0.049400000,10.032452224
0.049500000,10.032452224
0.049600000,10.011902612
0.049700000,9.955391179
0.049800000,9.898879746
0.049900000,9.816681298
0.050000000,9.708795835
0.050100000,9.590635566
0.050200000,9.446788282
0.050300000,9.297803595
0.050400000,9.123131893
0.050500000,8.933047982
0.050600000,8.727551862
0.050700000,8.516918339
0.050800000,8.280597801
0.050900000,8.034002457
0.051000000,7.782269710
0.051100000,7.515124754
0.051200000,7.227430186
0.051300000,6.939735618
0.051400000,6.652041050
0.051500000,6.348934273
0.051600000,6.045827496
0.051700000,5.732445913
0.051800000,5.413926927
0.051900000,5.110820150
0.052000000,4.776888955
0.052100000,4.478919581
0.052200000,4.170675401
0.052300000,3.862431221
0.052400000,3.554187041
0.052500000,3.251080264
0.052600000,2.963385696
0.052700000,2.685965934
0.052800000,2.413683575
0.052900000,2.146538619
0.053000000,1.894805872
0.053100000,1.653347931
0.053200000,1.432439602
0.053300000,1.216668676
0.053400000,1.026584765
0.053500000,0.841638257
0.053600000,0.677241361
0.053700000,0.528256674
0.053800000,0.394684196
0.053900000,0.291936136
0.054000000,0.199462882
0.054100000,0.127539240
0.054200000,0.060753001
0.054300000,0.029928583
0.054400000,0.019653777
0.054500000,0.024791180
0.054600000,0.050478195
0.054700000,0.096714822
0.054800000,0.153226255
0.054900000,0.245699509
0.055000000,0.343310166
0.055100000,0.466607838
0.055200000,0.605317719
0.055300000,0.764577212
0.055400000,0.934111511
0.055500000,1.124195422
0.055600000,1.329691542
0.055700000,1.545462468
0.055800000,1.781783006
0.055900000,2.028378350
0.056000000,2.285248500
0.056100000,2.547256053
0.056200000,2.834950621
0.056300000,3.107232980
0.056400000,3.410339757
0.056500000,3.723721340
0.056600000,4.021690714
0.056700000,4.329934894
0.056800000,4.638179074
0.056900000,4.951560657
0.057000000,5.264942240
0.057100000,5.583461226
0.057200000,5.896842809
0.057300000,6.210224392
0.057400000,6.513331169
0.057500000,6.801025737
0.057600000,7.098995111
0.057700000,7.381552276
0.057800000,7.638422426
0.057900000,7.910704785
0.058000000,8.167574935
0.058100000,8.409032876
0.058200000,8.635078608
0.058300000,8.835437325
0.058400000,9.035796042
0.058500000,9.220742550
0.058600000,9.380002043
0.058700000,9.528986730
0.058800000,9.657421805
0.058900000,9.770444671
0.059000000,9.857780522
0.059100000,9.929704164
0.059200000,9.986215597
0.059300000,10.022177418
0.059400000,10.032452224
0.059500000,10.032452224
0.059600000,10.011902612
0.059700000,9.960528582
0.059800000,9.893742343
0.059900000,9.811543895
0.060000000,9.708795835
0.060100000,9.590635566
0.060200000,9.457063088
0.060300000,9.292666192
0.060400000,9.117994490
0.060500000,8.938185385
0.060600000,8.732689265
0.060700000,8.516918339
0.060800000,8.280597801
0.060900000,8.034002457
0.061000000,7.777132307
0.061100000,7.499712545
0.061200000,7.227430186
0.061300000,6.944873021
0.061400000,6.646903647
0.061500000,6.354071676
0.061600000,6.040690093
0.061700000,5.732445913
0.061800000,5.419064330
0.061900000,5.110820150
0.062000000,4.792301164
0.062100000,4.473782178
0.062200000,4.165537998
0.062300000,3.857293818
0.062400000,3.554187041
0.062500000,3.251080264
0.062600000,2.963385696
0.062700000,2.680828531
0.062800000,2.408546172
0.062900000,2.151676022
0.063000000,1.894805872
0.063100000,1.658485334
0.063200000,1.422164796
0.063300000,1.216668676
0.063400000,1.026584765
0.063500000,0.841638257
0.063600000,0.672103958
0.063700000,0.528256674
0.063800000,0.399821599
0.063900000,0.276523927
0.064000000,0.199462882
0.064100000,0.122401837
0.064200000,0.060753001
0.064300000,0.035065986
0.064400000,0.019653777
0.064500000,0.029928583
0.064600000,0.050478195
0.064700000,0.091577419
0.064800000,0.158363658
0.064900000,0.245699509
0.065000000,0.338172763
0.065100000,0.466607838
0.065200000,0.605317719
0.065300000,0.754302406
0.065400000,0.934111511
0.065500000,1.129332825
0.065600000,1.329691542
0.065700000,1.545462468
0.065800000,1.781783006
0.065900000,2.023240947
0.066000000,2.280111097
0.066100000,2.552393456
0.066200000,2.834950621
0.066300000,3.117507786
0.066400000,3.410339757
0.066500000,3.708309131
0.066600000,4.016553311
0.066700000,4.329934894
0.066800000,4.643316477
0.066900000,4.956698060
0.067000000,5.264942240
0.067100000,5.573186420
0.067200000,5.901980212
0.067300000,6.205086989
0.067400000,6.503056363
0.067500000,6.795888334
0.067600000,7.088720305
0.067700000,7.371277470
0.067800000,7.648697232
0.067900000,7.915842188
0.068000000,8.167574935
0.068100000,8.409032876
0.068200000,8.624803802
0.068300000,8.845712131
0.068400000,9.035796042
0.068500000,9.220742550
0.068600000,9.385139446
0.068700000,9.528986730
0.068800000,9.657421805
0.068900000,9.770444671
0.069000000,9.868055328
0.069100000,9.934841567
0.069200000,9.981078194
0.069300000,10.027314821
0.069400000,10.032452224
0.069500000,10.032452224
0.069600000,10.006765209
0.069700000,9.965665985
0.069800000,9.893742343
0.069900000,9.816681298
0.070000000,9.708795835
0.070100000,9.590635566
0.070200000,9.451925685
0.070300000,9.297803595
0.070400000,9.128269296
0.070500000,8.943322788
0.070600000,8.727551862
0.070700000,8.511780936
0.070800000,8.280597801
0.070900000,8.034002457
0.071000000,7.777132307
0.071100000,7.515124754
0.071200000,7.237704992
0.071300000,6.944873021
0.071400000,6.646903647
0.071500000,6.348934273
0.071600000,6.040690093
0.071700000,5.737583316
0.071800000,5.419064330
0.071900000,5.100545344
0.072000000,4.787163761
0.072100000,4.478919581
0.072200000,4.160400595
0.072300000,3.862431221
0.072400000,3.554187041
0.072500000,3.256217667
0.072600000,2.958248293
0.072700000,2.685965934
0.072800000,2.403408769
0.072900000,2.141401216
0.073000000,1.889668469
0.073100000,1.653347931
0.073200000,1.427302199
0.073300000,1.221806079
0.073400000,1.021447362
0.073500000,0.841638257
0.073600000,0.672103958
0.073700000,0.528256674
0.073800000,0.394684196
0.073900000,0.286798733
0.074000000,0.199462882
0.074100000,0.122401837
0.074200000,0.065890404
0.074300000,0.035065986
0.074400000,0.019653777
0.074500000,0.024791180
0.074600000,0.050478195
0.074700000,0.091577419
0.074800000,0.158363658
0.074900000,0.240562106
0.075000000,0.348447569
0.075100000,0.466607838
0.075200000,0.610455122
0.075300000,0.764577212
0.075400000,0.939248914
0.075500000,1.124195422
0.075600000,1.329691542
0.075700000,1.545462468
0.075800000,1.786920409
0.075900000,2.028378350
0.076000000,2.280111097
0.076100000,2.552393456
0.076200000,2.829813218
0.076300000,3.122645189
0.076400000,3.415477160
0.076500000,3.713446534
0.076600000,4.026828117
0.076700000,4.324797491
0.076800000,4.648453880
0.076900000,4.956698060
0.077000000,5.275217046
0.077100000,5.583461226
0.077200000,5.901980212
0.077300000,6.199949586
0.077400000,6.513331169
0.077500000,6.801025737
0.077600000,7.093857708
0.077700000,7.381552276
0.077800000,7.648697232
0.077900000,7.910704785
0.078000000,8.162437532
0.078100000,8.398758070
0.078200000,8.635078608
0.078300000,8.840574728
0.078400000,9.040933445
0.078500000,9.220742550
0.078600000,9.380002043
0.078700000,9.523849327
0.078800000,9.662559208
0.078900000,9.765307268
0.079000000,9.868055328
0.079100000,9.929704164
0.079200000,9.981078194
0.079300000,10.022177418
0.079400000,10.027314821
0.079500000,10.032452224
0.079600000,10.006765209
0.079700000,9.965665985
0.079800000,9.893742343
0.079900000,9.811543895
0.080000000,9.708795835
0.080100000,9.595772969
0.080200000,9.457063088
0.080300000,9.308078401
0.080400000,9.128269296
0.080500000,8.933047982
0.080600000,8.727551862
0.080700000,8.506643533
0.080800000,8.275460398
0.080900000,8.034002457
0.081000000,7.787407113
0.081100000,7.504849948
0.081200000,7.232567589
0.081300000,6.939735618
0.081400000,6.646903647
0.081500000,6.348934273
0.081600000,6.035552690
0.081700000,5.732445913
0.081800000,5.419064330
0.081900000,5.100545344
0.082000000,4.782026358
0.082100000,4.478919581
0.082200000,4.160400595
0.082300000,3.857293818
0.082400000,3.554187041
0.082500000,3.256217667
0.082600000,2.968523099
0.082700000,2.685965934
0.082800000,2.413683575
0.082900000,2.146538619
0.083000000,1.894805872
0.083100000,1.653347931
0.083200000,1.427302199
0.083300000,1.221806079
0.083400000,1.021447362
0.083500000,0.836500854
0.083600000,0.672103958
0.083700000,0.528256674
0.083800000,0.399821599
0.083900000,0.286798733
0.084000000,0.194325479
0.084100000,0.117264434
0.084200000,0.065890404
0.084300000,0.040203389
0.084400000,0.014516374
0.084500000,0.019653777
0.084600000,0.050478195
0.084700000,0.096714822
0.084800000,0.158363658
0.084900000,0.240562106
0.085000000,0.343310166
0.085100000,0.461470435
0.085200000,0.600180316
0.085300000,0.764577212
0.085400000,0.934111511
0.085500000,1.113920616
0.085600000,1.324554139
0.085700000,1.550599871
0.085800000,1.776645603
0.085900000,2.023240947
0.086000000,2.285248500
0.086100000,2.547256053
0.086200000,2.834950621
0.086300000,3.122645189
0.086400000,3.415477160
0.086500000,3.713446534
0.086600000,4.021690714
0.086700000,4.329934894
0.086800000,4.638179074
0.086900000,4.956698060
0.087000000,5.275217046
0.087100000,5.588598629
0.087200000,5.896842809
0.087300000,6.205086989
0.087400000,6.523605975
0.087500000,6.801025737
0.087600000,7.098995111
0.087700000,7.381552276
0.087800000,7.648697232
0.087900000,7.910704785
0.088000000,8.167574935
0.088100000,8.398758070
0.088200000,8.624803802
0.088300000,8.840574728
0.088400000,9.035796042
0.088500000,9.210467744
0.088600000,9.380002043
0.088700000,9.534124133
0.088800000,9.657421805
0.088900000,9.770444671
0.089000000,9.862917925
0.089100000,9.929704164
0.089200000,9.981078194
0.089300000,10.022177418
0.089400000,10.032452224
0.089500000,10.032452224
0.089600000,10.006765209
0.089700000,9.960528582
0.089800000,9.898879746
0.089900000,9.816681298
0.090000000,9.708795835
0.090100000,9.595772969
0.090200000,9.457063088
0.090300000,9.297803595
0.090400000,9.123131893
0.090500000,8.933047982
0.090600000,8.727551862
0.090700000,8.511780936
0.090800000,8.280597801
0.090900000,8.039139860
0.091000000,7.771994904
0.091100000,7.509987351
0.091200000,7.222292783
0.091300000,6.950010424
0.091400000,6.657178453
0.091500000,6.343796870
0.091600000,6.045827496
0.091700000,5.732445913
0.091800000,5.419064330
0.091900000,5.105682747
0.092000000,4.776888955
0.092100000,4.478919581
0.092200000,4.165537998
0.092300000,3.857293818
0.092400000,3.549049638
0.092500000,3.251080264
0.092600000,2.958248293
0.092700000,2.680828531
0.092800000,2.403408769
0.092900000,2.146538619
0.093000000,1.894805872
0.093100000,1.658485334
0.093200000,1.427302199
0.093300000,1.221806079
0.093400000,1.021447362
0.093500000,0.836500854
0.093600000,0.677241361
0.093700000,0.533394077
0.093800000,0.399821599
0.093900000,0.286798733
0.094000000,0.194325479
0.094100000,0.127539240
0.094200000,0.065890404
0.094300000,0.040203389
0.094400000,0.014516374
0.094500000,0.029928583
0.094600000,0.050478195
0.094700000,0.091577419
0.094800000,0.168638464
0.094900000,0.235424703
0.095000000,0.343310166
0.095100000,0.461470435
0.095200000,0.610455122
0.095300000,0.764577212
0.095400000,0.934111511
0.095500000,1.124195422
0.095600000,1.324554139
0.095700000,1.545462468
0.095800000,1.786920409
0.095900000,2.028378350
0.096000000,2.285248500
0.096100000,2.552393456
0.096200000,2.824675815
0.096300000,3.122645189
0.096400000,3.415477160
0.096500000,3.713446534
0.096600000,4.021690714
0.096700000,4.329934894
0.096800000,4.643316477
0.096900000,4.956698060
0.097000000,5.275217046
0.097100000,5.583461226
0.097200000,5.896842809
0.097300000,6.205086989
0.097400000,6.508193766
0.097500000,6.801025737
0.097600000,7.104132514
0.097700000,7.381552276
0.097800000,7.658972038
0.097900000,7.915842188
0.098000000,8.167574935
0.098100000,8.398758070
0.098200000,8.624803802
0.098300000,8.840574728
0.098400000,9.040933445
0.098500000,9.220742550
0.098600000,9.380002043
0.098700000,9.523849327
0.098800000,9.652284402
0.098900000,9.770444671
0.099000000,9.862917925
0.099100000,9.934841567
0.099200000,9.986215597
0.099300000,10.017040015
0.099400000,10.037589627
0.099500000,10.027314821
0.099600000,10.011902612
0.099700000,9.960528582
0.099800000,9.898879746
0.099900000,9.811543895
