# 2022-02-10, 15:43:27.478233
# fs = 26 Hz, N = 512
# NI 9201, 17.0.0
t,ai0
0.000000000,-0.762454440
0.039062500,0.805382200
0.078125000,-0.366639944
0.117187500,-0.078774856
0.156250000,0.507236216
0.195312500,-0.947510568
0.234375000,0.615185624
0.273437500,-0.176443368
0.312500000,-0.263830984
0.351562500,0.692292344
0.390625000,-0.865263400
0.429687500,0.430129496
0.468750000,0.018893656
0.507812500,-0.448887112
0.546875000,0.887629368
0.585937500,-0.680207272
0.625000000,0.239932920
0.664062500,0.193668888
0.703125000,-0.639083688
0.742187500,0.928752952
0.781250000,-0.490010696
0.820312500,0.060017240
0.859375000,0.389005912
0.898437500,-0.829280264
0.937500000,0.743696824
0.976562500,-0.304954568
1.015625000,-0.130179336
1.054687500,0.574062040
1.093750000,-0.988634152
1.132812500,0.548359800
1.171875000,-0.114757992
1.210937500,-0.320375912
1.250000000,0.759118168
1.289062500,-0.803578024
1.328125000,0.363303672
1.367187500,0.075438584
1.406250000,-0.510572488
1.445312500,0.954455192
1.484375000,-0.613381448
1.523437500,0.173107096
1.562500000,0.255354264
1.601562500,-0.700769064
1.640625000,0.867067576
1.679687500,-0.428325320
1.718750000,-0.011949032
1.757812500,0.450691288
1.796875000,-0.885825192
1.835937500,0.687151896
1.875000000,-0.248409640
1.914062500,-0.197005160
1.953125000,0.640887864
1.992187500,-0.932089224
2.031250000,0.491814872
2.070312500,-0.053072616
2.109375000,-0.382061288
2.148437500,0.815663096
2.187500000,-0.747033096
2.226562500,0.311899192
2.265625000,0.137123960
2.304687500,-0.572257864
2.343750000,0.990438328
2.382812500,-0.551696072
2.421875000,0.111421720
2.460937500,0.327320536
2.500000000,-0.772735336
2.539062500,0.800241752
2.578125000,-0.376920840
2.617187500,-0.068493960
2.656250000,0.507236216
2.695312500,-0.947510568
2.734375000,0.615185624
2.773437500,-0.181583816
2.812500000,-0.258690536
2.851562500,0.702573240
2.890625000,-0.865263400
2.929687500,0.430129496
2.968750000,0.008612760
3.007812500,-0.448887112
3.046875000,0.882488920
3.085937500,-0.685347720
3.125000000,0.245073368
3.164062500,0.188528440
3.203125000,-0.628802792
3.242187500,0.928752952
3.281250000,-0.490010696
3.320312500,0.054876792
3.359375000,0.383865464
3.398437500,-0.818999368
3.437500000,0.743696824
3.476562500,-0.310095016
3.515625000,-0.135319784
3.554687500,0.568921592
3.593750000,-0.993774600
3.632812500,0.553500248
3.671875000,-0.114757992
3.710937500,-0.320375912
3.750000000,0.759118168
3.789062500,-0.803578024
3.828125000,0.368444120
3.867187500,0.080579032
3.906250000,-0.515712936
3.945312500,0.944174296
3.984375000,-0.618521896
4.023437500,0.183387992
4.062500000,0.265635160
4.101562500,-0.695628616
4.140625000,0.872208024
4.179687500,-0.428325320
4.218750000,-0.006808584
4.257812500,0.450691288
4.296875000,-0.896106088
4.335937500,0.682011448
4.375000000,-0.248409640
4.414062500,-0.197005160
4.453125000,0.630606968
4.492187500,-0.932089224
4.531250000,0.491814872
4.570312500,-0.053072616
4.609375000,-0.382061288
4.648437500,0.810522648
4.687500000,-0.741892648
4.726562500,0.306758744
4.765625000,0.137123960
4.804687500,-0.567117416
4.843750000,0.990438328
4.882812500,-0.556836520
4.921875000,0.121702616
4.960937500,0.322180088
5.000000000,-0.762454440
5.039062500,0.805382200
5.078125000,-0.366639944
5.117187500,-0.073634408
5.156250000,0.512376664
5.195312500,-0.947510568
5.234375000,0.620326072
5.273437500,-0.186724264
5.312500000,-0.263830984
5.351562500,0.697432792
5.390625000,-0.875544296
5.429687500,0.424989048
5.468750000,0.013753208
5.507812500,-0.443746664
5.546875000,0.887629368
5.585937500,-0.685347720
5.625000000,0.245073368
5.664062500,0.198809336
5.703125000,-0.628802792
5.742187500,0.933893400
5.781250000,-0.500291592
